university_text,study_text,subject_text,semester_text,isbn
KU,Veterinærmedicin - Kandidat,Hestedifferentiering - klinisk praksis -VET,Kandidat blok 4,9781455708925
KU,Veterinærmedicin - Kandidat,Laboratory Animal Science  Function ABD -VET,Kandidat blok 4,9781138341807
KU,Veterinærmedicin - Kandidat,Praktisk besætningsrådgivning og kødkontrol - VET,Kandidat blok 4,9780950693286
KU,Veterinærmedicin - Kandidat,Veterinary Paraclinics -VET,Kandidat blok 4,9780470670422
KU,Veterinærmedicin - Kandidat,Veterinary Paraclinics -VET,Kandidat blok 4,9780813800769
KU,Veterinærmedicin - Kandidat,Veterinary imaging -VET,Kandidat blok 4,9780323482479
KU,Teologi Bachelor,BA-2. semester: Etik og Religionsfilosofi 1,1.år/2.sem/Bach,9788771130034
KU,Teologi Bachelor,BA-2. semester: Etik og Religionsfilosofi 1,1.år/2.sem/Bach,9789980020291
KU,Teologi Bachelor,"BA-4. semester: Hebraisk 1 - Hold A, B",2.år/4.sem/Bach,9780802834133
KU,Teologi Bachelor,"BA-4. semester: Hebraisk 1 - Hold A, B",2.år/4.sem/Bach,9781646022243
KU,Teologi Bachelor,"BA-4. semester: Hebraisk 1 - Hold A, B",2.år/4.sem/Bach,9781646022250
KU,Teologi Bachelor,"BA-4. semester: Hebraisk 1 - Hold A, B",2.år/4.sem/Bach,9788741004761
KU,Teologi Bachelor,"BA-4. semester: Hebraisk 1 - Hold A, B",2.år/4.sem/Bach,9783438052186
KU,Teologi Bachelor,"BA-4. semester: Hebraisk 1 - Hold A, B",2.år/4.sem/Bach,9783438052346
KU,Teologi Bachelor,BA-4. semester: Kirke- og Teologihistorie 2 - B,2.år/4.sem/Bach,9780199540082
KU,Teologi Bachelor,BA-4. semester: Kirke- og Teologihistorie 2 - B,2.år/4.sem/Bach,9780281062164
KU,Teologi Bachelor,BA-6. semester: Det Gamle Testamentes Eksegese 1,3.år/6.sem/Bach,9788741007045
KU,Teologi Bachelor,BA-6. semester: Det Gamle Testamentes Eksegese 1,3.år/6.sem/Bach,9788772321714
KU,Teologi Bachelor,BA-6. semester: Det Gamle Testamentes Eksegese 1,3.år/6.sem/Bach,9783438052186
KU,Teologi Bachelor,BA-6. semester: Det Gamle Testamentes Eksegese 1,3.år/6.sem/Bach,9783438052346
KU,Teologi Bachelor,BA-6. semester: Det Gamle Testamentes Eksegese 1,3.år/6.sem/Bach,9788741002040
KU,Teologi Bachelor,BA-6. semester: Dogmatik med Økumenisk Teologi 2 -,3.år/6.sem/Bach,9788741003146
KU,Teologi Bachelor,BA-6. semester: Dogmatik med Økumenisk Teologi 2 -,3.år/6.sem/Bach,9788741005140
KU,Teologi Bachelor,BA-6. semester: Dogmatik med Økumenisk Teologi 2 -,3.år/6.sem/Bach,9788772885476
KU,Teologi Bachelor,BA-6. semester: Dogmatik med Økumenisk Teologi 2 -,3.år/6.sem/Bach,9788741007854
KU,Teologi Kandidat,VF Philosophy of Mental Health,Kandidatfag,9780192802675
KU,Teologi Kandidat,VF Philosophy of Mental Health,Kandidatfag,9780367322328
KU,Teologi Kandidat,VF Philosophy of Mental Health,Kandidatfag,9780674066205
Politiskolen,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788205455931
Politiskolen,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788713050833
Politiskolen,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788741251578
Politiskolen,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788757445770
Politiskolen,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788759314920
Politiskolen,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788759316344
Politiskolen,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788759314371
Politiskolen,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788759317075
Politiskolen,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788759320549
Politiskolen,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788759339817
Politiskolen,Politiskolen - Grunduddannelsen,Politiskolen - Grundbøger,Polti Grundudd,9788797473870
RUC,Erhvervsøkonomi HA/Business administration,Course 4 - Finance HA/Business Adm.,Fagmoduler,9781398906631
RUC,Internationale Studier,FMK 3C International Institutions & Global Governa,Fagmoduler,9781685859794
RUC,RUC Sommerskole,Videnskabsteori og kvalitativmetode - Sommerskole,Sommerkursus,9788741253800
RUC,RUC Sommerskole,Videnskabsteori og kvalitativmetode - Sommerskole,Sommerkursus,9788741256566
RUC,Socialvidenskab,"FMK 2, B1 Social Risici, frygt og tryghed",Fagmoduler,9788741273754
RUC,Socialvidenskab,"FMK 2, B1 Social Risici, frygt og tryghed",Fagmoduler,9788776831745
SDU,"Cand.merc. Marketing, Social Media",Strategy and Competition,2. semester,9781119815235
SDU,HA - Sports og Eventmanagement,Matematik og statistik,Bachelor sem. 2,9781526860774
SDU,HA - Sports og Eventmanagement,Matematik og statistik,Bachelor sem. 2,9788799363278
SDU,Jura Esbjerg,EU-ret(ESB),Bachelor sem. 2,9788757451320
SDU,Jura Esbjerg,EU-ret(ESB),Bachelor sem. 2,9788761943019
SDU,Jura Esbjerg,Formueret(ESB),Bachelor sem. 2,9788757443844
SDU,Jura Esbjerg,Formueret(ESB),Bachelor sem. 2,9788757457230
SDU,Jura Esbjerg,Formueret(ESB),Bachelor sem. 2,9788761943149
SDU,Jura Esbjerg,Boghandleren anbefaler også disse:,Bachelor sem. 2,9788797473894
SDU,Jura Esbjerg,Boghandleren anbefaler også disse:,Bachelor sem. 2,9788761936110
SDU,Jura Esbjerg,Boghandleren anbefaler også disse:,Bachelor sem. 2,9788761937469
SDU,Jura Esbjerg,Boghandleren anbefaler også disse:,Bachelor sem. 2,9788757450149
SDU,Jura Esbjerg,Boghandleren anbefaler også disse:,Bachelor sem. 2,9788771731743
SDU,MSc in Economics and Business Administration,Quantitative Market Research Methods,Kandidat sem. 2,9781292265636
SDU,Master of Science in Public Health,Systematic Development of Interventions,Master,9780470478578
SDU,Medicin Kandidat Esbjerg,"K3: Fordøjelseskanalen, ernæring og metabolisme",Kandidat sem. 2,9788762812079
SDU,Medicin Kandidat Esbjerg,"K3: Fordøjelseskanalen, ernæring og metabolisme",Kandidat sem. 2,9788762814615
SDU,Medicin Kandidat Esbjerg,"K3: Fordøjelseskanalen, ernæring og metabolisme",Kandidat sem. 2,9788762817524
SDU,Medicin Kandidat Esbjerg,"K3: Fordøjelseskanalen, ernæring og metabolisme",Kandidat sem. 2,9788777499449
SDU,Medicin Kandidat Esbjerg,"K3: Fordøjelseskanalen, ernæring og metabolisme",Kandidat sem. 2,9788793590250
SDU,Medicin Kandidat Esbjerg,"K3: Fordøjelseskanalen, ernæring og metabolisme",Kandidat sem. 2,9788793810037
SDU,Medicin Kandidat Esbjerg,"K3: Fordøjelseskanalen, ernæring og metabolisme",Kandidat sem. 2,9788794207041
SDU,Medicin Kandidat Esbjerg,"K3: Fordøjelseskanalen, ernæring og metabolisme",Kandidat sem. 2,9788794207102
SDU,Medicin Kandidat Esbjerg,"K4: Kommunikation 1, tilknyttet medicinsk og kirur",Kandidat sem. 2,9788759336830
SDU,Medicin Kandidat Esbjerg,"K8: Kvinde, mor og barn",Kandidat sem. 4,9781975165765
SDU,Medicin Kandidat Esbjerg,"K8: Kvinde, mor og barn",Kandidat sem. 4,9788762809246
SDU,Medicin Kandidat Esbjerg,"K8: Kvinde, mor og barn",Kandidat sem. 4,9788762809253
SDU,Medicin Kandidat Esbjerg,"K8: Kvinde, mor og barn",Kandidat sem. 4,9788762812079
SDU,Medicin Kandidat Esbjerg,"K8: Kvinde, mor og barn",Kandidat sem. 4,9788762820609
SDU,Medicin Kandidat Esbjerg,"K8: Kvinde, mor og barn",Kandidat sem. 4,9788777499449
SDU,Medicin Kandidat Esbjerg,"K8: Kvinde, mor og barn",Kandidat sem. 4,9788793590250
SDU,Medicin Kandidat Esbjerg,"K8: Kvinde, mor og barn",Kandidat sem. 4,9788793810334
SDU,Medicin Kandidat Esbjerg,"K8: Kvinde, mor og barn",Kandidat sem. 4,9788794207041
SDU,Medicin Kandidat Esbjerg,"K8: Kvinde, mor og barn",Kandidat sem. 4,9788794207102
SDU,Sociologi og Kulturanalyse,Offentlig forvaltning,Bachelor sem. 2,9788741275161
SDU,Sociologi og Kulturanalyse,Statistik(BA ESB),Bachelor sem. 2,9781526860774
SDU,Sociologi og Kulturanalyse,Statistik(BA ESB),Bachelor sem. 2,9788799363278
SDU,Sociologi og Kulturanalyse,Antropologisk feltarbejde,Bachelor sem. 4,9788759322086
SDU,Sociologi og Kulturanalyse,Kultursociologiske tematikker,Bachelor sem. 6,9788741260570
SDU,Sociologi og Kulturanalyse,Project planning,Bachelor sem. 6,9781292088433
SDU,HA Digitalisering og Forretningsforståelse,Marketing,Bachelor sem. 2,9781292291444
SDU,HA Digitalisering og Forretningsforståelse,Marketing,Bachelor sem. 2,9781292402727
SDU,HA Digitalisering og Forretningsforståelse,Matematik og statistik,Bachelor sem. 2,9781526860774
SDU,HA Digitalisering og Forretningsforståelse,Matematik og statistik,Bachelor sem. 2,9788799363278
SDU,HA Digitalisering og Forretningsforståelse,Virksomhedens IT værktøjer,Bachelor sem. 2,9788757422672
SDU,HA Digitalisering og Forretningsforståelse,Erhvervsjura,Bachelor sem. 4,9788757452389
SDU,HA Digitalisering og Forretningsforståelse,Regnskab ekstern del,Bachelor sem. 4,9788778389626
SDU,HA Digitalisering og Forretningsforståelse,Regnskab ekstern del,Bachelor sem. 4,9788740834789
SDU,HA Digitalisering og Forretningsforståelse,Videregående kvantitative analyser,Bachelor sem. 4,9781800060524
SDU,HA Digitalisering og Forretningsforståelse,Videregående kvantitative analyser,Bachelor sem. 4,9788740834697
SDU,HA Digitalisering og Forretningsforståelse,Strategi,Bachelor sem. 6,9781292258041
SDU,HA Energi Management,Marketing,Bachelor sem. 2,9781292291444
SDU,HA Energi Management,Marketing,Bachelor sem. 2,9781292402727
SDU,HA Energi Management,Matematik og statistik,Bachelor sem. 2,9781526860774
SDU,HA Energi Management,Matematik og statistik,Bachelor sem. 2,9788799363278
SDU,HA Energi Management,Virksomhedens IT værktøjer,Bachelor sem. 2,9788757422672
SDU,HA Energi Management,Erhvervsjura,Bachelor sem. 4,9788757452389
SDU,HA Energi Management,Videregående kvantitative analalyse,Bachelor sem. 4,9781800060524
SDU,HA Energi Management,Videregående kvantitative analalyse,Bachelor sem. 4,9788740834697
SDU,HA Energi Management,Strategi,Bachelor sem. 6,9781292258041
SDU,HA Entreprenørskab og Innovation,Marketing,Bachelor sem. 2,9781292291444
SDU,HA Entreprenørskab og Innovation,Marketing,Bachelor sem. 2,9781292402727
SDU,HA Entreprenørskab og Innovation,Matematik og statistik,Bachelor sem. 2,9781526860774
SDU,HA Entreprenørskab og Innovation,Matematik og statistik,Bachelor sem. 2,9788799363278
SDU,HA Entreprenørskab og Innovation,Erhvervsjura,Bachelor sem. 4,9788757452389
SDU,HA Entreprenørskab og Innovation,Regnskab ekstern del,Bachelor sem. 4,9788778389626
SDU,HA Entreprenørskab og Innovation,Regnskab ekstern del,Bachelor sem. 4,9788740834789
SDU,HA Entreprenørskab og Innovation,Videregående kvantitaive analyse,Bachelor sem. 4,9781800060524
SDU,HA Entreprenørskab og Innovation,Videregående kvantitaive analyse,Bachelor sem. 4,9788740834697
SDU,HA Entreprenørskab og Innovation,Strategi,Bachelor sem. 6,9781292258041
SDU,HA Generel Erhvervsøkonomi,Marketing,Bachelor sem. 2,9781292291444
SDU,HA Generel Erhvervsøkonomi,Marketing,Bachelor sem. 2,9781292402727
SDU,HA Generel Erhvervsøkonomi,Marketing,Bachelor sem. 2,9781292301426
SDU,HA Generel Erhvervsøkonomi,Marketing,Bachelor sem. 2,9781292402734
SDU,HA Generel Erhvervsøkonomi,Matematik og statistik,Bachelor sem. 2,9781526860774
SDU,HA Generel Erhvervsøkonomi,Matematik og statistik,Bachelor sem. 2,9788799363278
SDU,HA Generel Erhvervsøkonomi,Virksomhedens IT værktøjer,Bachelor sem. 2,9788757422672
SDU,HA Generel Erhvervsøkonomi,Virksomhedens informationssystemer,Bachelor sem. 2,9788741270999
SDU,HA Generel Erhvervsøkonomi,Boghandleren anbefaler også disse:,Bachelor sem. 2,9788793088306
SDU,HA Generel Erhvervsøkonomi,Erhvervsjura,Bachelor sem. 4,9788757452389
SDU,HA Generel Erhvervsøkonomi,Kvalitative metoder og vidensproduktion,Bachelor sem. 4,9781473912335
SDU,HA Generel Erhvervsøkonomi,Regnskab,Bachelor sem. 4,9788740834789
SDU,HA Generel Erhvervsøkonomi,Regnskab,Bachelor sem. 4,9788778389626
SDU,HA Generel Erhvervsøkonomi,Videregående kvantitative analyser,Bachelor sem. 4,9781800060524
SDU,HA Generel Erhvervsøkonomi,Videregående kvantitative analyser,Bachelor sem. 4,9788740834697
SDU,HA Generel Erhvervsøkonomi,Strategi,Bachelor sem. 6,9781292258041
SDU,HA Generel Erhvervsøkonomi,Strategi,Bachelor sem. 6,9781292258058
SDU,HA Human Resource Management,Human Resource Management,Bachelor sem. 2,9781529753707
SDU,HA Human Resource Management,Marketing,Bachelor sem. 2,9781292291444
SDU,HA Human Resource Management,Marketing,Bachelor sem. 2,9781292402727
SDU,HA Human Resource Management,Matematik og statistik,Bachelor sem. 2,9781526860774
SDU,HA Human Resource Management,Matematik og statistik,Bachelor sem. 2,9788799363278
SDU,HA Human Resource Management,Erhversvjura,Bachelor sem. 4,9788757452389
SDU,HA Human Resource Management,Regnskab,Bachelor sem. 4,9788740834789
SDU,HA Human Resource Management,Regnskab,Bachelor sem. 4,9788778389626
SDU,HA Human Resource Management,Videregående kvantitative analyser,Bachelor sem. 4,9781800060524
SDU,HA Human Resource Management,Videregående kvantitative analyser,Bachelor sem. 4,9788740834697
SDU,HA Human Resource Management,Strategi,Bachelor sem. 6,9781292258041
SDU,HA International Business,International Business(HA international business),Bachelor sem. 2,9781292303246
SDU,HA International Business,International Business(HA international business),Bachelor sem. 2,9781292303307
SDU,HA International Business,Marketing,Bachelor sem. 2,9781292291444
SDU,HA International Business,Marketing,Bachelor sem. 2,9781292402727
SDU,HA International Business,Matematik og statistik,Bachelor sem. 2,9781526860774
SDU,HA International Business,Matematik og statistik,Bachelor sem. 2,9788799363278
SDU,HA International Business,Erhvervsjura,Bachelor sem. 4,9788757452389
SDU,HA International Business,Videregående kvantitative analyser,Bachelor sem. 4,9781800060524
SDU,HA International Business,Videregående kvantitative analyser,Bachelor sem. 4,9788740834697
SDU,HA International Business,Strategi,Bachelor sem. 6,9781292258041
SDU,HA Jur,Tinglysning (HA-JUR),Bachelor Valgfag,9788761940759
SDU,HA Jur,Eu-ret,Bachelor sem. 4,9788757451320
SDU,HA Jur,Eu-ret,Bachelor sem. 4,9788761943019
SDU,HA Jur,Kreditsikring og civil tvangsfuldbyrdelse,Bachelor sem. 4,9788761944689
SDU,HA Jur,Regnskab ekstern del,Bachelor sem. 4,9788778389626
SDU,HA Jur,Regnskab ekstern del,Bachelor sem. 4,9788740834789
SDU,HA Jur,Selskabsret,Bachelor sem. 4,9788761941862
SDU,HA Jur,Selskabsret,Bachelor sem. 4,9788761942203
SDU,HA Jur,Obligationsret,Bachelor sem. 6,9788761942333
SDU,HA Jur,Obligationsret,Bachelor sem. 6,9788761943620
SDU,HA Marketing og Brand Management,Brand Management and Marketing Communication,Bachelor sem. 2,9781529718508
SDU,HA Marketing og Brand Management,Brand Management and Marketing Communication,Bachelor sem. 2,9781529720129
SDU,HA Marketing og Brand Management,Marketing,Bachelor sem. 2,9781292291444
SDU,HA Marketing og Brand Management,Marketing,Bachelor sem. 2,9781292402727
SDU,HA Marketing og Brand Management,Matematik og statistik,Bachelor sem. 2,9781526860774
SDU,HA Marketing og Brand Management,Matematik og statistik,Bachelor sem. 2,9788799363278
SDU,HA Marketing og Brand Management,Organisationsforståelse og -kulturanalyse,Bachelor sem. 2,9781412939799
SDU,HA Marketing og Brand Management,Organisationsforståelse og -kulturanalyse,Bachelor sem. 2,9788788741131
SDU,HA Marketing og Brand Management,Erhvervsjura,Bachelor sem. 4,9788757452389
SDU,HA Marketing og Brand Management,Videregående kvantitative analyser,Bachelor sem. 4,9781800060524
SDU,HA Marketing og Brand Management,Videregående kvantitative analyser,Bachelor sem. 4,9788740834697
SDU,HA Sports- og Eventmanagement,Marketing,Bachelor sem. 2,9781292291444
SDU,HA Sports- og Eventmanagement,Marketing,Bachelor sem. 2,9781292402727
SDU,HA Sports- og Eventmanagement,Erhvervsjura,Bachelor sem. 4,9788757452389
SDU,HA Sports- og Eventmanagement,Regnskab,Bachelor sem. 4,9788778389626
SDU,HA Sports- og Eventmanagement,Regnskab,Bachelor sem. 4,9788740834789
SDU,HA Sports- og Eventmanagement,Videregående kvantitative analyser,Bachelor sem. 4,9781800060524
SDU,HA Sports- og Eventmanagement,Videregående kvantitative analyser,Bachelor sem. 4,9788740834697
SDU,HA Sports- og Eventmanagement,Strategi,Bachelor sem. 6,9781292258041
SDU,HD 1. Del,Dataanalyse,2. semester,9781260597578
SDU,HD 1. Del,Erhvervsøkonomisk metode,2. semester,9788702308679
SDU,HD 1. Del,Erhvervsøkonomisk metode,2. semester,9788750061083
SDU,HD 1. Del,Virksomhedens finansielle planlægning,2. semester,9788757451344
SDU,HD 1. Del,Virksomhedens finansielle planlægning,2. semester,9788757454376
SDU,HD 1. Del,Boghandleren anbefaler også disse:,2. semester,9788799363278
SDU,HD 1. Del,Boghandleren anbefaler også disse:,2. semester,9788741279428
SDU,HD 1. Del,Boghandleren anbefaler også disse:,2. semester,9788759329450
SDU,HD 1. Del,Digitalisering i en forretningsmæssig kontekst,Valgfag,9780470876411
SDU,HD 1. Del,Digitalisering i en forretningsmæssig kontekst,Valgfag,9781473791299
SDU,HD 1. Del,Digitalisering i en forretningsmæssig kontekst,Valgfag,9788702145502
SDU,HD 1. Del,Forhandlingsteknik,Valgfag,9781266283154
SDU,HD 1. Del,Forhandlingsteknik,Valgfag,9781847940933
SDU,HD 1. Del,Forhandlingsteknik,Valgfag,9781266448454
SDU,HD 1. Del,Serviceøkonomi,Valgfag,9781118921449
SDU,HD 1. Del,Videregående erhvervsret,Valgfag,9788740833362
SDU,HD 1. Del,Videregående erhvervsret,Valgfag,9788757452365
SDU,HD 1. Del,Boghandleren anbefaler også disse:,Valgfag,9788790328405
SDU,HD 2. Del - Finansiel Rådgivning,Professionel rådgivning og salg,2. semester,9788761941541
SDU,HD 2. Del - Organisation og Ledelse,Beslutningsprocesser(HDO),2. semester,9788741268132
SDU,HD 2. Del - Organisation og Ledelse,Beslutningsprocesser(HDO),2. semester,9788757438857
SDU,HD 2. Del - Organisation og Ledelse,Beslutningsprocesser(HDO),2. semester,9788759313831
SDU,HD 2. Del - Organisation og Ledelse,Strategisk ledelse(HDO),2. semester,9781292428741
SDU,HD 2. Del - Organisation og Ledelse,Forandringsledelse,Valgfag,9781260597950
SDU,HD 2. Del - Organisation og Ledelse,Projektledelse HDO valgfag,Valgfag,9781337095471
SDU,HD 2. Del - Regnskab og Økonomistyring,Skatteret(HDR),2. semester,9788761944566
SDU,HD 2. Del - Regnskab og Økonomistyring,Skatteret(HDR),2. semester,9788761944948
SDU,HD 2. Del - Regnskab og Økonomistyring,Skatteret(HDR),2. semester,9788761944979
SDU,HD 2. Del - Regnskab og Økonomistyring,Økonomistyring(HDR),2. semester,9781292436029
SDU,HD 2. Del - Regnskab og Økonomistyring,Boghandleren anbefaler også disse:,2. semester,9788761941381
SDU,HD 2. Del - Regnskab og Økonomistyring,Boghandleren anbefaler også disse:,2. semester,9788790328481
SDU,Amerikanske Studier,American Business,Bachelor sem. 2,9781476766652
SDU,Amerikanske Studier,American Politics,Bachelor sem. 2,9781305956346
SDU,Amerikanske Studier,Temaer i Amerikansk litteratur og kultur,Bachelor sem. 4,9781444756142
SDU,Amerikanske Studier,Temaer i Amerikansk litteratur og kultur,Bachelor sem. 4,9781529152913
SDU,Amerikanske Studier,Communicating American Studies,Kandidat,9780330468466
SDU,Amerikanske Studier,American Business and Society,Kandidat sem. 2,9781476766652
SDU,Amerikanske Studier,Perspectives in American Studies,Kandidat sem. 2,9780008485122
SDU,Amerikanske Studier,Perspectives in American Studies,Kandidat sem. 2,9780241956830
SDU,Amerikanske Studier,Perspectives in American Studies,Kandidat sem. 2,9781784871444
SDU,Amerikanske Studier,Perspectives in American Studies,Kandidat sem. 2,9781784878542
SDU,Amerikanske Studier,Conspiracy America,Valgfag,9780006546061
SDU,Amerikanske Studier,Conspiracy America,Valgfag,9781509852215
SDU,Amerikanske Studier,Conspiracy America,Valgfag,9781784871444
SDU,Audiologopædi (BA og KA),Psykologi for Audiologopæderne,Bachelor sem. 2,9788777063091
SDU,Audiologopædi (BA og KA),Sprog- og talevanskeligheder hos voksne personer m,Bachelor sem. 4,9781284184099
SDU,Audiologopædi (BA og KA),Sprog- og talevanskeligheder hos voksne personer m,Bachelor sem. 4,9781635500950
SDU,Audiologopædi (BA og KA),Sprogtilegnelse,Bachelor sem. 4,9788772163932
SDU,Audiologopædi (BA og KA),Stemmelidelser,Bachelor sem. 4,9781861561961
SDU,Audiologopædi (BA og KA),Stemmelidelser,Bachelor sem. 4,9789144038865
SDU,Audiologopædi (BA og KA),Alternativ og supplerende kommunikation,Kandidat sem. 2,9781635501308
SDU,Audiologopædi (BA og KA),Faglig kvalitetssikring i Audiologopædien,Kandidat sem. 2,9781557668707
SDU,Dansk,Dansk litteraturhistorie,Bachelor sem. 2,9788793763074
SDU,Dansk,Dansk litteraturhistorie,Bachelor sem. 2,9788792510525
SDU,Dansk,Historisk læsning 4,Bachelor sem. 4,9788702323320
SDU,Dansk,Skandinavisk litteratur,Bachelor sem. 4,9788205512146
SDU,Dansk,Skandinavisk litteratur,Bachelor sem. 4,9788205512986
SDU,Dansk,Tekstproduktion 2,Bachelor sem. 4,9788759329887
SDU,Dansk,Tekstproduktion 2,Bachelor sem. 4,9788759334843
